epoch,train_loss,train_accuracy,train_f1_diseased,val_loss,val_accuracy,val_precision_diseased,val_recall_diseased,val_f1_diseased
1,0.26204771671981075,0.8965803682680327,0.935978745286253,0.15849556166736423,0.9408914728682171,0.9838709677419355,0.9454649827784156,0.9642857142857143
2,0.18835105375022781,0.9282846462688633,0.9562610824959892,0.17167231812621936,0.9336240310077519,0.9825616355983163,0.9380022962112514,0.9597650513950073
3,0.1582434741643745,0.9462134847016476,0.9674908999623447,0.08018555155438155,0.9699612403100775,0.9872389791183295,0.9770378874856487,0.9821119446047317
4,0.11736752928462729,0.9622732936452998,0.9773398195501226,0.0714615605681833,0.9772286821705426,0.9862306368330465,0.986796785304248,0.9865136298421808
5,0.10075481207537161,0.9702339748027136,0.982175426960703,0.05250378529897773,0.9830426356589147,0.9965095986038395,0.9833524684270953,0.9898873158046807
6,0.08371793607698046,0.9751488301259864,0.985143803020898,0.042815888580070204,0.9864341085271318,0.9953757225433526,0.9885189437428243,0.9919354838709677
7,0.07570901645338966,0.9768101896718815,0.9861358275048628,0.0366410186233852,0.9888565891472868,0.9936817920735209,0.9931113662456946,0.9933964972724663
8,0.08034095026049301,0.9763948497854077,0.9858980191059096,0.08867026995039498,0.9685077519379846,0.997626112759644,0.9649827784156142,0.9810329734461628
